	s__Fusobacterium_nucleatum	s__Prevotella_intermedia	s__Dialister_pneumosintes	s__Parvimonas_micra	s__Bacteroides_vulgatus	s__Mock_Bacterium_6	s__Mock_Bacterium_7	s__Mock_Bacterium_8	s__Mock_Bacterium_9	s__Mock_Bacterium_10	s__Mock_Bacterium_11	s__Mock_Bacterium_12	s__Mock_Bacterium_13	s__Mock_Bacterium_14	s__Mock_Bacterium_15	s__Mock_Bacterium_16	s__Mock_Bacterium_17	s__Mock_Bacterium_18	s__Mock_Bacterium_19	s__Mock_Bacterium_20	s__Mock_Bacterium_21	s__Mock_Bacterium_22	s__Mock_Bacterium_23	s__Mock_Bacterium_24	s__Mock_Bacterium_25	s__Mock_Bacterium_26	s__Mock_Bacterium_27	s__Mock_Bacterium_28	s__Mock_Bacterium_29	s__Mock_Bacterium_30	s__Mock_Bacterium_31	s__Mock_Bacterium_32	s__Mock_Bacterium_33	s__Mock_Bacterium_34	s__Mock_Bacterium_35	s__Mock_Bacterium_36	s__Mock_Bacterium_37	s__Mock_Bacterium_38	s__Mock_Bacterium_39	s__Mock_Bacterium_40	s__Mock_Bacterium_41	s__Mock_Bacterium_42	s__Mock_Bacterium_43	s__Mock_Bacterium_44	s__Mock_Bacterium_45	s__Mock_Bacterium_46	s__Mock_Bacterium_47	s__Mock_Bacterium_48	s__Mock_Bacterium_49	s__Mock_Bacterium_50	s__Mock_Bacterium_51	s__Mock_Bacterium_52	s__Mock_Bacterium_53	s__Mock_Bacterium_54	s__Mock_Bacterium_55	s__Mock_Bacterium_56	s__Mock_Bacterium_57	s__Mock_Bacterium_58	s__Mock_Bacterium_59	s__Mock_Bacterium_60	s__Mock_Bacterium_61	s__Mock_Bacterium_62	s__Mock_Bacterium_63	s__Mock_Bacterium_64	s__Mock_Bacterium_65	s__Mock_Bacterium_66	s__Mock_Bacterium_67	s__Mock_Bacterium_68	s__Mock_Bacterium_69	s__Mock_Bacterium_70	s__Mock_Bacterium_71	s__Mock_Bacterium_72	s__Mock_Bacterium_73	s__Mock_Bacterium_74	s__Mock_Bacterium_75	s__Mock_Bacterium_76	s__Mock_Bacterium_77	s__Mock_Bacterium_78	s__Mock_Bacterium_79	s__Mock_Bacterium_80	s__Mock_Bacterium_81	s__Mock_Bacterium_82	s__Mock_Bacterium_83	s__Mock_Bacterium_84	s__Mock_Bacterium_85	s__Mock_Bacterium_86	s__Mock_Bacterium_87	s__Mock_Bacterium_88	s__Mock_Bacterium_89	s__Mock_Bacterium_90	s__Mock_Bacterium_91	s__Mock_Bacterium_92	s__Mock_Bacterium_93	s__Mock_Bacterium_94	s__Mock_Bacterium_95	s__Mock_Bacterium_96	s__Mock_Bacterium_97	s__Mock_Bacterium_98	s__Mock_Bacterium_99	s__Mock_Bacterium_100	s__Mock_Bacterium_101	s__Mock_Bacterium_102	s__Mock_Bacterium_103	s__Mock_Bacterium_104	s__Mock_Bacterium_105	s__Mock_Bacterium_106	s__Mock_Bacterium_107	s__Mock_Bacterium_108	s__Mock_Bacterium_109	s__Mock_Bacterium_110	s__Mock_Bacterium_111	s__Mock_Bacterium_112	s__Mock_Bacterium_113	s__Mock_Bacterium_114	s__Mock_Bacterium_115	s__Mock_Bacterium_116	s__Mock_Bacterium_117	s__Mock_Bacterium_118	s__Mock_Bacterium_119	s__Mock_Bacterium_120	s__Mock_Bacterium_121	s__Mock_Bacterium_122	s__Mock_Bacterium_123	s__Mock_Bacterium_124	s__Mock_Bacterium_125	s__Mock_Bacterium_126	s__Mock_Bacterium_127	s__Mock_Bacterium_128	s__Mock_Bacterium_129	s__Mock_Bacterium_130	s__Mock_Bacterium_131	s__Mock_Bacterium_132	s__Mock_Bacterium_133	s__Mock_Bacterium_134	s__Mock_Bacterium_135	s__Mock_Bacterium_136	s__Mock_Bacterium_137	s__Mock_Bacterium_138	s__Mock_Bacterium_139	s__Mock_Bacterium_140	s__Mock_Bacterium_141	s__Mock_Bacterium_142	s__Mock_Bacterium_143	s__Mock_Bacterium_144	s__Mock_Bacterium_145	s__Mock_Bacterium_146	s__Mock_Bacterium_147	s__Mock_Bacterium_148	s__Mock_Bacterium_149	s__Mock_Bacterium_150
Sample_035	0.0	0.0	0.0	0.0017525830920723155	0.0	0.002243778089200405	0.00019107499810464882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001146248986530771	0.0	0.04258845359161461	0.0	6.329172619050098e-05	0.0	0.0	0.000626594548121454	0.00089548868833095	0.0	0.0	0.00038196997123744286	0.00086709804559936	0.0	0.0	0.001823047645640198	0.0	0.008105430758780384	0.0	0.00371369125267209	6.331765671311411e-05	0.0016575003928851499	0.0	0.0	0.0	0.00040122886934384664	0.00047552012749019754	0.0	0.011853431356681484	0.0006636071588651097	0.0	0.0	0.0011691578782258918	0.0	0.00667305656768862	0.0	0.1420964620344777	0.0	0.0	0.0	0.0	0.0	0.0	0.5134755387432565	0.001037240322693527	0.0	0.0025879775883570783	0.0	0.0012472507343981427	0.0015479103288211788	0.0	0.01050761025304221	0.0005475596047826491	0.0	0.0003238786470667249	0.0001570376288991788	0.0	0.00011738269137114424	0.0006541631332808053	0.0	0.0	0.0	0.0001109893882240135	3.683960889320622e-05	0.0	0.0015468968217986886	0.0023214079933913234	0.0006139844059166416	0.0	0.0	0.012009728949117178	0.0	0.0007167532812438598	0.0022989968363077108	0.0	0.04780807438000814	0.0	0.0	0.0	0.0	0.0	0.0006360654754934639	0.011748627128490422	0.0	0.0002758182013282769	0.0	0.0	0.0005403888286299649	0.0020213537518056226	0.0070031195586558745	0.0	0.007840695146649356	0.015249324615400238	0.0005449413437845238	0.0	0.0	0.0018574324155175013	0.00017339722799561712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002339310462666201	0.0	0.00017520461094192009	0.0	0.003443639665513186	0.0	0.0	0.0	0.004125431385833963	0.0	0.0	0.0	0.09381336827615927	0.0	0.0	0.0	0.0	0.0012224607658888195	0.0	0.0	0.0055495527337228855	0.01047476690715856	0.0	0.0004516766348242344	0.0	0.0	0.0034995495026036143
Sample_036	0.00026715811217603694	0.0	0.0	0.0	0.0	0.0	0.0	0.00042073826105492733	7.119311309598198e-05	0.0	0.0	0.0	0.0	0.0	0.01996183818057018	0.0	0.016376775748131706	0.0006162146255059855	0.0	0.0	0.024365482974160725	0.3261862696128676	0.00016732790648157377	0.0	0.0	0.0	9.736110778311745e-05	0.00014750563491975962	0.000390589166670799	0.0	0.0005114467100130167	0.0	0.0	0.0	0.046956701368999765	0.004234663674388734	0.0	0.028174115810860986	0.0	0.0	0.0	0.0	0.0	0.0	0.025975131098648487	0.0	0.002161489830317222	0.0	0.007420870545373187	0.0032195779356560387	0.0012144774571581144	0.0	0.01025174875107996	0.0	0.0011019161832435001	0.0	0.0	0.0	0.00040402006052224715	0.0	0.0010691143731478892	0.021738811404304614	0.0003684170436285308	0.0	0.0004957279250604763	0.0	0.0	0.0011859856393138806	0.0012513711757332017	0.005431560830374401	0.0	0.0	0.0	0.0	0.0	0.0	0.0006545127298207104	0.0028498185620300857	0.0047722959587510674	5.6014721863323554e-05	0.0	0.0	0.0030771131290911998	0.0	0.0	0.0	0.0	0.00037105516678399516	0.0009206067274798105	0.008612848416667186	0.0	0.0	6.128906666820393e-05	0.0	0.0	0.05252924153390614	0.0010640113315392083	2.2576713125714715e-05	0.0	0.0	0.006291454989769123	0.0	0.0025774250602872157	0.0	0.0006265468097455708	0.011039411821201935	0.0	0.0	4.966612640316134e-05	0.0010639198391870447	0.0	0.002316027965992229	0.0	0.0	0.0	9.225095102500315e-05	0.0	0.0	0.0006934184848722521	0.0	0.0	0.0	0.00020581244225301485	0.0	0.004370659484848867	0.008093016963213542	0.31596810827104266	2.050238090056819e-05	0.0	0.0	0.0005705356358057035	0.0005337148314331229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002547334972196145	0.0022645313005010817	0.0024851536097596303	0.0	0.0	0.0029769690535174954	0.007986552687075203	0.0	0.0
Sample_037	0.0	0.0	0.0	0.0048701478962020145	0.0	0.004110248156189606	0.00018973374389750876	0.040506881965385995	0.0026922278663826815	0.03801713508810515	0.0	0.0014244490624752651	0.0008803493335625564	0.0	0.0009822344794313917	0.014733561073624219	0.0018889711156986027	0.0	0.0	0.0	0.0	0.0	0.0	0.003383076058972872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04333289209641936	0.008041273939788896	0.0	0.0	0.001143935258941159	0.0	0.0013756458932710402	0.0183984932088836	0.0026042912112400197	0.0002729111360363955	0.13938998875531194	0.00769728350643356	0.0002434241928143861	0.0016773903766189317	0.005066802046891477	0.0	0.0	0.028588900030322554	0.0	0.001154455128908937	0.0023300969012474836	0.0005108489129883172	0.002702060988213661	0.003772572555703102	0.0	0.03592035171450056	0.0	0.0	0.0	0.0	0.0	0.0	0.005209278134251859	0.08408487535932556	0.0	0.0	0.0014926326779157637	0.0028899302809542687	0.10717007050586992	0.0	0.0039014504876863764	0.0	0.036558137726713465	0.0	0.0	0.0	0.0	0.0	0.01801561391339998	0.005308290931348726	0.0	0.0	0.0	0.0017840520682044852	0.0	0.0	0.0	0.009608632671156562	0.0	0.0	0.0011025071886540047	5.039678746609035e-05	0.09947227610005166	0.0	0.0	0.005650502128729488	0.0002558668608908688	0.0	0.0	0.0	0.0	0.0025772555111852357	0.003056963138878807	0.0	0.0	0.014529030007134226	0.0	0.04434499584471999	0.0001945623758896348	0.011135082635335003	0.0	0.0	0.0	0.0	0.0	0.01831601877686845	0.0011875110065641924	0.0007321572661635469	0.0	0.038023400060093054	0.004166281209769048	0.0	0.0032573894603478925	0.0	0.0	0.0	0.006183779726809379	0.00294496911269948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04693832937977176	0.0	0.001955126970687946	0.0	0.0	0.0	0.0	0.0
Sample_038	0.00033475171656374925	0.005282539433644954	0.0	0.0	0.0020626999678198736	0.0	0.002724583608811931	0.019084779847153344	0.0022094200389725554	0.0	0.0	0.0	0.0006717573814331374	0.010434572243410175	0.002494643894889321	0.009312058932834386	0.02062664567435471	0.009340875806119241	0.004044669072147837	0.0003181406653850318	0.0	0.0	0.0011770778320597496	0.0	0.0	4.672320646568447e-05	0.0006156213292815827	0.0034484393653947715	0.0	0.0024170005757671357	0.0	0.018124705956113447	0.0	0.005121352789538839	0.024195883441419982	0.0	0.0006456371198236688	9.782917316640273e-06	0.0	0.0	0.0	0.0	0.000518631659157082	0.0050352842024435854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019040613551283934	0.0015271641699487965	0.0	0.005412346795510679	0.003641260607620823	0.00018438292399881295	0.0	0.014132840287911699	0.00252579537529372	0.0	0.0	0.018697222911229036	0.0028220950718537263	0.0008429771108228047	1.4179807617842427e-05	0.0016726229483677306	0.0	0.0	0.0017217692795785588	0.0	0.0	0.00035744535155841223	0.0060767192213851485	0.0	0.0	0.0	0.0	0.00046272377305507314	0.0	0.0005326890900900008	0.013207855206216507	0.00317075256809212	0.0	0.0	0.0	0.0	0.0003120285703087295	0.0	0.0037224342230898115	0.0	0.0	8.108051381374349e-06	0.0	0.0	0.0	0.0	0.05392141592782635	0.0	0.0	0.0	0.002765268410593825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003702180573705611	0.0023771165744154448	0.0	0.0	0.00013247718158191965	0.009384030235531532	0.0	7.358143006551507e-05	0.0	0.0	0.002568123920901905	0.000649816246692137	0.6650246110041103	0.0	0.0	0.0033548511816533576	0.0	0.0	0.0	0.0	0.0	0.00031264345632656023	0.002577483425836653	0.0	0.0001180186377935576	0.0	0.0008657300151149997	0.0	0.0016730437930444354	0.0026856049206825153	0.0	0.0	0.00028847343690664696	0.0	0.006679772239921548	0.0010527048366411624	0.0	0.0018988101475397841	0.007978451541067216
Sample_039	0.0033446367055434733	0.0	0.0	0.0	0.0017716910446704084	5.429959334210599e-05	0.024675202657329046	0.0	0.0	0.1569325820382243	0.004188653397478369	0.0004431084160866429	0.01952745022608017	0.007802488877542546	0.007748554482740677	0.001502056437206686	0.0	0.002085126982349697	0.010699844834731463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022192594066007747	0.0	0.0	0.0	0.0	0.0	0.0024047692783208665	0.0011164803387995381	0.0	0.011212619175747247	0.0	0.0010020609792097653	0.0042896876039734	0.0	0.00048344889059906643	0.0036662915379692853	0.0001876829120723869	0.00010230934401663107	0.007329000523912588	0.0	0.005274622706059662	0.003395857758728346	0.0004993471365402949	0.003215033355881005	0.0	0.0	0.0	0.0	0.0	0.011014236721218226	0.001813907928028733	0.0012473395178990699	0.0	0.0037329825298499483	0.009891098670717444	0.0004944518338567785	0.0	0.0	0.0018601434820827375	0.0	0.0029997514382502886	0.005304189686258438	0.00013691174973440474	0.153733443428851	0.0025341603684561663	0.01420395259055909	0.0	0.0	0.0	0.0	0.0	0.0	0.014214952405435091	0.0	0.0	0.008784553532858876	0.2338755849556216	0.002670275544624031	0.011480139845625601	0.0	0.0	0.0	0.0	0.0	2.3405205960242364e-05	0.0	0.0	0.0	0.002846124250240737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13377287524812745	0.0	0.0046266803849016125	0.0	0.0	0.0	0.0	0.0	0.0	0.0054535903323549954	0.000653575691985736	2.6990284072068403e-05	0.0	0.0006899296321359676	0.0	0.0002890098979383195	0.0	0.0	0.0060226869607291145	0.00037859129311265243	0.0	0.0	0.0	0.0028300644824600456	0.0	0.004852651239867935	0.0	0.0	0.0027707196500160185	0.0	0.0	0.0	0.0015193625654364837	7.800338542990982e-05	0.06325478182677173	0.0003020950450935475	0.0010787363587414225	0.0	0.0	0.00017751978351370648	5.031013008782407e-05	0.0	0.0	0.0	0.0	0.0	0.0011360534793383864
Sample_040	0.0	0.0010321738541626008	0.008995623864281896	0.0003734007698301262	0.0	0.0	0.0	0.0	0.0	0.0007476650008232001	0.0	0.030819087220714185	0.001353194128429322	7.311158577825052e-05	0.0008510057256120651	0.0	0.0007102088972243834	0.0	0.000715443965889576	0.0	0.0	0.0	0.0	0.0	0.0	0.0003723016709605095	0.0	0.0	0.0	0.0	0.0	0.04281916046141535	0.0	0.0	0.0	0.0	0.0	0.0004984281144509858	0.0	0.0	0.0016763764082511788	0.0	0.00016104312985233872	0.0	0.0	0.019797069787759643	0.0	0.02299098002945535	0.0	0.023469095532066886	0.002297066951715798	1.703505428502356e-05	0.0019506039238106937	0.02202903665589988	0.0	0.0	0.0	0.0	0.074796339353044	0.0	0.0	0.0022225863081853227	0.0	0.0	0.0	0.0	0.013036787861851515	0.0	0.0	0.0002934594793644375	0.0	0.0036498018523845794	0.009586168990593778	0.0	0.0	0.0	0.010143696407864933	0.0	0.0	0.005921696150996458	0.0	0.0	0.0032475750352030843	0.0	0.07511028987450089	0.0063953250757159946	0.0	0.0001120137006606884	0.0	0.22930926986209213	0.0	0.0	0.0	0.0	0.007084021376431864	0.0140031205814521	0.0007943911462158487	0.0	0.0	0.00013299569773751814	0.0	0.0027810939283878324	0.0006306065259873376	0.0	0.0076435520428611604	0.014707417165961483	0.0020663854531602893	0.0	0.0	0.0	0.0	0.0	0.0028344550258387544	0.00016881565041997206	0.0	0.0	0.014502513663970241	0.0	0.005196497817580646	0.0008086347915133026	0.01860630588086797	0.002647417955757929	0.010420650172735572	0.0	0.0	0.0	0.0	0.00919121824453784	0.0	0.006991490596293177	0.0	0.0	0.1418563081184692	0.0	0.06361701276782587	0.0008468576996607763	0.0	0.0	0.0	0.0012021365491597564	0.007749359342887897	0.0	0.0003589616370443279	0.0	0.014866796133041442	0.0037247972803134952	0.0265059702561071	0.00023160225581047664	0.0	0.0002544915568418215
Sample_041	0.0	0.0009703456781524159	0.0	0.001145415127713644	0.0022332504929085807	0.018284756569706476	0.0	0.00014377687679055121	0.03351169420712042	0.0006424787726122542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023561396043535358	0.0	0.0	0.0	0.0019768722208080144	0.0018152750114541585	0.0	0.0	0.00016841749472654036	0.0	0.0	0.0	0.0	0.009362928897999676	0.0	0.00019752415707302427	0.003937055422345511	0.0	0.0	0.0	0.0	0.0	0.039201664023679035	0.0	0.001681312382475227	0.0	0.0014901576194669408	0.003440829084379415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006781446658959595	0.0	0.0	0.0	0.0	0.0	0.003782613214359175	0.0	0.0	0.0	0.0	0.0	0.0006442816883091663	0.0	0.0	0.0012675045204509209	0.0	0.0	0.0049614593233580535	0.0	0.1042110724149803	0.0	0.0	0.0	0.0	0.0	0.0	0.0065025338344989565	0.03942297062106176	0.0	0.0	0.0017606508250011792	0.0018422299791172635	0.0	0.005813997039591772	0.0	0.0	0.0	0.002475274657516442	0.000600119009493034	0.0039592920711726855	0.0	0.00034822055666901036	0.0	0.0	0.0	0.0	0.005435657363298118	0.0	0.006900585038756809	0.0	0.0	0.3677540074049065	0.0	0.009975923006600025	0.0008011356110745968	0.0	0.00027287047349899607	0.0	0.0005979673243718993	0.0	0.0	0.0	0.0	0.010336561646203158	0.001722131399132946	0.0027259419064613807	0.0	0.0007468502536630696	0.0	0.0	0.0	0.0	0.06857678269116588	0.0	0.0	0.006269399434458021	0.0011467636070800523	0.14387792601846144	0.0	0.0006889131622824566	0.0	0.0	0.001093507934937921	0.003741237221677017	0.023181725074565472	0.0	0.0031264591688963364	0.0033155447736893085	0.0	0.0	0.002206773078991581	0.0	0.0016293819036490107	0.0	0.005737138004691471
Sample_042	0.10684443039497318	0.0	0.0005173327026969455	0.0	0.0	0.0	0.0	0.0003871094575122305	0.0029204681143465477	0.0	0.0	0.0	0.0001988095515309676	0.00011326260477449528	0.05716067241201671	0.0007142452089313701	0.0	0.0	0.0017560741121186775	0.005834658467249047	0.0004143652779786299	0.003164466947103066	0.00113202889337233	0.00017308083253399505	0.00476813137438844	0.001433866611725041	0.0	0.0	0.0	0.014019072249482784	0.0	0.0	0.0	0.1206417123767132	0.0	0.0	0.0	0.025058971554258718	0.0	0.0	0.021178578237380723	0.0	0.0	0.016478634447347082	0.0	0.0018005261845867348	0.0	0.0	0.0013355592997302947	0.0011858995226520024	0.0	0.0	0.23765329476947647	0.101688512469588	0.0	0.057467745115193314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024878961411983224	0.0	0.0014274209839220447	0.0	0.0	0.0	0.002039737006162548	0.0	0.0	0.0012603348171123041	0.00014014945347414094	0.005337390000909231	0.0	0.0	0.004346608316229703	0.0	0.0016802213402504205	1.676178339386292e-05	0.0015580382936226519	0.0	0.0	0.0026967384726081264	0.0	0.0	0.0	0.0	0.0	0.015562347272295584	0.0	0.0	0.0	0.0	8.196020464660785e-05	0.018177842645598408	0.0	0.0011868876566852825	0.0	0.004440367284361701	0.0	0.0	0.0	0.00016473304764685293	0.0	0.001251428545417953	0.0	0.011398369360484427	0.0	0.004497737356064385	0.0	0.0	0.002811347266853032	0.01685302430461812	0.0167994572302122	0.0	0.0	0.0	0.0	0.0	0.0	0.0028749759265852166	0.014990578452759676	0.0	0.0	0.0	0.0030462228502343863	0.0	0.015282881796341822	0.0	0.0	0.0007080103386274125	0.00030318651899286165	0.0	0.0	0.0012928207737582214	0.0	0.04562954608152392	0.006673243607599803	0.005809309650466413	0.0	0.0	0.0003785972333797587	0.0	0.0	0.0007523187963017494
Sample_043	0.0	8.469704278672824e-05	0.010287414861806867	0.014420650851612538	3.076442555064176e-05	0.0	0.0	0.008391671711529292	0.0	0.001601338441207965	0.0010440353805517661	0.0	0.00012670580853639814	0.0	0.0	0.006334233666269391	0.15801445335804956	0.0	0.0	0.0	0.0	0.0	0.0	0.020602925595057383	0.0005656186444673971	0.0	0.0	0.005214037826725972	0.024468000952781878	0.0018880554325235136	0.0	0.0	0.0	0.0008488595322683658	0.0	0.0	0.0	0.0	0.001996400983105433	0.0	0.00023728552155946597	0.0	0.0	0.0	0.0	0.0	0.0006367987030838411	0.019273250403605797	0.0	0.0	0.3927667505388466	0.0	0.0	0.0	2.373152299596159e-05	0.0	0.0	0.0	0.0	0.0	0.009115787622068178	0.014336978621449224	0.0	0.0	0.02438088276987177	0.05394588993813505	0.0	0.0	0.0	0.0	0.0	0.0010382845448132596	0.0	0.019339420591873352	0.001072445301188393	0.013602565698489074	0.0	0.0	0.009266233546649714	0.0017468126311435664	0.09265760489533106	0.0	0.0	0.0011738053221340135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001500322987313043	0.0	0.0	0.0002484958393163095	0.0	0.0	0.00011556832975152805	0.008788293950671298	0.0	0.0	0.0002967893469267401	0.0	0.004144699020242411	0.004289574205707065	0.02191621610557625	0.0	0.0	0.000629905187053631	0.0	0.0	0.0012419329322285965	0.0	0.0	0.0031343180792914403	0.0	0.0	0.0	0.004039737436658146	0.0	0.0	0.00029219292883647343	0.02045995315064404	0.0	0.0005026377954419212	0.0	0.000296559413521467	0.0	0.0	0.0005946041046322936	0.0	0.0	0.0	0.00010376247638692851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.504613470405788e-05	0.009177419559911451	0.00725420651701007	0.0	0.0003266710010168425	0.0	1.670080908855367e-05	0.0
Sample_044	0.0	0.0	0.0	0.0006515826847167719	0.00011045405949256663	0.0003015901789379572	0.0002113860763473578	0.0	0.0	0.002881313567222849	0.0	0.00017745546346278023	0.0	0.0	0.00020076426609808148	0.0	0.0	0.0	0.006496484382993805	0.0	0.0	0.0	0.0	0.0	0.0	0.00770468767435851	0.01789028327580146	0.0	0.0013796615508254685	0.0	0.0	0.0	0.0	0.0	0.0	0.33253858146642173	0.0	0.0001347869353726906	0.0	0.0	0.0	0.0	0.015269888287171693	0.008473860224212678	0.0	0.004819866137989964	0.016517593007046433	0.023895137958051326	0.0	0.0010982697952280714	0.0	0.00019980246299230466	0.0	0.0	0.0	0.0	0.028419098220222323	0.0	0.0	0.03882833969645315	0.0	0.0	0.0	0.0	0.0	0.0	0.0663264038040101	0.002999806731798346	0.0	0.0	0.0	0.0019348732262198635	0.0	0.011290794566887646	0.0	0.0039590387065413304	0.0	0.002069320951671168	0.0	0.00045159696859273197	0.0	0.0	0.0	0.02767679899958921	0.0005703786076111694	0.0	0.0	0.0	0.0007998480737885399	0.00029036645193512254	0.003935294049659975	0.0	6.774150406071846e-05	0.001576033350754992	0.0026505799196928173	0.0	9.546671015513008e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012826019827100988	0.0	0.0	0.0	0.008850510047356866	0.03711100558970151	0.0	0.03318488527426224	0.0	0.042651612695613725	0.0	0.0	0.0	0.0	0.0	0.02959548366547309	0.0017226927045129142	0.0	0.0	0.0	0.0	0.02268963606705895	0.0	0.0002994400926313654	0.0	0.0	0.0	0.0	0.0	0.00010259080542883309	0.0	0.0	0.03933832190821108	0.0	0.00038669112046231546	0.0	0.0	0.00021317795436552015	0.04249827292228305	0.0	0.0	0.03201571987659974	0.0	0.0	6.581679344710112e-05	0.07309631050549269
Sample_045	0.00018314319406374574	0.0027138632816800104	0.014979983379913336	0.005612005203945281	0.0021429118881804553	0.0	0.0	0.0035151243430215934	0.000500136650724238	0.0	0.0	0.01655155400706295	0.0	0.0	0.011205815813956346	0.002406193206265277	0.021339234842455992	0.27377039140916587	0.0	0.0015387169788150979	0.0	0.003549395434410454	0.0	0.0	0.0	0.0	0.005096436603602219	0.04436022308127714	0.0007404014884560598	0.005821710282629167	0.0	0.006024896801856856	0.0010993395913763647	0.0005255228129660928	0.0	0.0010988355843543542	0.005187961549038519	0.0	0.0010911624112950565	0.0022222732701561365	0.0	0.08777744937957667	0.0004380085989028128	0.0006329273693753135	0.0	0.08809664035792594	0.0	0.0	0.022063779806603505	0.0036069827231564548	0.004038935090415836	0.0	0.0	0.004744596642653723	0.0	0.09137623947398299	0.000190689660414188	0.05213245905367851	0.0	0.004391389498908669	0.01277882822781452	0.0	0.0	0.0	0.0	0.0003803545666537363	0.00019680580433612557	0.001570767804652159	0.0	0.009843331496896037	0.0	0.0006376838149944161	0.005050600257893421	0.0030957977062190667	0.015698835841695444	0.0114197878772705	0.00256620217071091	0.0004013057036810102	0.0	0.0008040414183626749	0.0012852349674652458	0.0	0.0	0.002179808082754053	0.0	0.0	0.0008604184805978852	0.00037934458498227436	7.212160898255579e-05	0.0	0.0	0.0	0.0	0.0	0.006840447930242348	0.0	0.0	0.0	0.0	0.0	0.0	0.001799964929339235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013506235721036546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021204971224995844	0.004703062658868905	1.650409453427445e-05	0.0008897598541902697	0.026464660527900887	0.0004801251611501241	0.0015442358816890151	0.0	0.0	0.06971804213000175	0.0004121930106999336	0.0	0.0006190842728627887	0.0	0.0	0.0	0.0	0.0	0.0003090125751917642	7.888750053022156e-05	0.0010999820066939267	0.0	0.00012203464288427677	0.0	0.0	0.0003578068438956457	0.0	0.0	0.0
Sample_046	0.0040525705864171025	0.0	0.0003992346443197767	0.0014083317046137494	1.3950362885254722e-05	5.7478743290069525e-06	0.0	0.0	0.0	0.0	0.003491618135781956	0.0	0.0	0.01901825917619951	9.685747607603021e-06	0.001549788327357796	0.04852403798039543	0.0011911917563268667	0.018394133273334973	0.0	0.0006355851903489306	0.0	0.0	0.0	7.55572739235721e-05	0.0035079015143609617	0.0	0.0	0.003522220579569622	0.0004880131230589595	0.0	0.0	0.0007607990155800002	0.0	0.002663888237053531	0.0	0.0	0.0	0.0	0.0	0.0	0.0002733787756481647	0.0	0.00020116355713839014	0.0	0.011126634555642447	0.0	0.0	0.0	0.0	0.00010156870508832463	0.00011048009544418028	6.157860631863589e-06	0.0	0.00012038337287547075	0.0005261445384695133	0.0001097266681638877	0.0027215901953667595	0.0	0.0	0.0	3.852013427706369e-05	0.0	1.0022803963608635e-05	0.0	0.0	0.0	0.0	0.0006744538755816424	0.0	0.0364142111764716	0.0	0.0	0.002065063714206322	0.0	0.00020513809908336985	3.4040740233303716e-05	0.0006611919716832293	0.0	0.0	0.001641350830273196	0.00015098521353913176	6.767020822408853e-05	0.0	0.0	0.0	0.004336497807063025	0.0	0.0	0.0004044888009882801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2893633666575e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0009173195673031659	0.0	0.00019682602664416072	0.0	0.0	0.0	0.03238208503626053	0.0	0.0	0.0	0.0	0.0001351868181994175	0.0	4.813195266253238e-05	0.0015357451763296469	0.0	0.0	0.0002726648302307937	0.0	0.0	0.0020399391192784592	0.0001562843319706615	0.00037129214679166244	2.615440601968994e-05	0.0	0.0	0.0	0.00046433790331183185	0.0009718785843677916	0.0	0.0	0.0	0.00019096605944756456	0.0	0.0	0.7876046246773188	5.624224824845511e-05	0.0	0.0001646030062190085	0.0	0.0	0.0	0.0006239426136775724	3.550365852994578e-05
